base|N BC|Fournisseur|Dscription|FreeTxt|Pole Support|Comments|Qte Cmd|PU|Remise|Total|Total Ap Rem|N RC|Qte Rec|
YASMINE_FONCIERE|24000169|Best Info Tech|Barrette memoire|Barette 32 GO DDR4|PS04|Bénéficiaire : Disque : Disque dur/Barette 32Go:PC Mounir CDG 1TOAdaptateur: Asmae + StockBasé sur Demande d&#039;achat 24000175.|1.00|810.00|22.85|810.00|624.85|24000167|1.00|
YASMINE_FONCIERE|24000169|Best Info Tech|Adaptateur|Adaptateur USB-C réseau|PS04|Bénéficiaire : Disque : Disque dur/Barette 32Go:PC Mounir CDG 1TOAdaptateur: Asmae + StockBasé sur Demande d&#039;achat 24000175.|3.00|130.00|0.00|390.00|390.00|24000167|3.00|
YASMINE_FONCIERE|24000169|Best Info Tech|Adaptateur|Adaptateur USB réseau|PS04|Bénéficiaire : Disque : Disque dur/Barette 32Go:PC Mounir CDG 1TOAdaptateur: Asmae + StockBasé sur Demande d&#039;achat 24000175.|3.00|130.00|0.00|390.00|390.00|24000167|3.00|
YASMINE_FONCIERE|24000170|POL IT|Barrette memoire|Barette 8 GO DDR3|PS04|Bénéficiaire : Barette 8 Go Pc en stock(Affectation prévu SAV) Basé sur Demande d&#039;achat 24000175.|1.00|290.00|0.00|290.00|290.00|||
YASMINE_FONCIERE|24000171|MICROSHOP|Chargeur|HP 65 W|PS04|Bénéficiaire : Chargeur Pc en stock(Affectation prévu SAV) Livraison dans 48H Basé sur Demande d&#039;achat 24000175.|1.00|720.00|0.00|720.00|720.00|24000165|1.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Parapheur|18 Volet|PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|10.00|49.00|2.00|490.00|480.20|24000208|10.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Porte Document|120 Vue|PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|40.00|16.00|3.15|640.00|619.77|24000208|40.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Fluoriscent|bleu|PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|20.00|4.00|0.00|80.00|80.00|24000208|20.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Fluoriscent|Rose|PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|20.00|4.00|0.00|80.00|80.00|24000208|20.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Chemise Cartonner|Fluresent|PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|20.00|51.00|0.00|1020.00|1020.00|||
YASMINE_FONCIERE|24000172|Best Info Tech|Blanco||PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|10.00|4.00|0.00|40.00|40.00|24000208|10.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Bac classement|Ensemble de 5 pieces|PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|4.00|189.00|0.00|756.00|756.00|24000208|4.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Poubelle|Metallique GM|PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|30.00|42.00|0.00|1260.00|1260.00|24000208|30.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Tapis souris||PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|20.00|12.00|0.00|240.00|240.00|24000208|20.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Fluoriscent|jaune|PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|20.00|4.00|0.00|80.00|80.00|24000208|20.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Fluoriscent|mauve|PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|20.00|4.00|0.00|80.00|80.00|24000208|20.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Classeur|Sicla vert|PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|130.00|18.20|0.00|2366.00|2366.00|24000208|130.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Colle Stick|GM|PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|10.00|10.50|0.00|105.00|105.00|24000208|10.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Gomme||PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|10.00|3.50|12.50|35.00|30.62|24000208|10.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Calculatrice||PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|10.00|80.00|0.00|800.00|800.00|24000208|10.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Boîte Archive|plastifier de 12 cm|PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|30.00|25.00|0.00|750.00|750.00|24000208|30.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Fluoriscent|Orange|PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|20.00|4.00|0.00|80.00|80.00|24000208|20.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Chemise A Rabat||PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|40.00|5.50|0.00|220.00|220.00|24000208|40.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Chemise Bulle|kraft|PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|20.00|24.50|0.00|490.00|490.00|24000208|20.00|
YASMINE_FONCIERE|24000172|Best Info Tech|Chemise Perforée|plastifier A4 80 mic|PS15|CMD N°1 EN 2024.Basé sur Demande d&#039;achat 24000176.|20.00|60.00|1.63|1200.00|1180.32|24000208|20.00|
YASMINE_FONCIERE|24000173|OUSSAAD NEGOCE|Chemise|a coin|PS15|CMD N°1 EN 2024 Basé sur Demande d&#039;achat 24000176.|2.00|30.00|0.00|60.00|60.00|24000199|2.00|
YASMINE_FONCIERE|24000173|OUSSAAD NEGOCE|Trombonnes|55mm|PS15|CMD N°1 EN 2024 Basé sur Demande d&#039;achat 24000176.|20.00|7.00|0.00|140.00|140.00|24000199|20.00|
YASMINE_FONCIERE|24000173|OUSSAAD NEGOCE|Perforeuse||PS15|CMD N°1 EN 2024 Basé sur Demande d&#039;achat 24000176.|6.00|18.00|0.00|108.00|108.00|24000199|6.00|
YASMINE_FONCIERE|24000173|OUSSAAD NEGOCE|Taille Crayon||PS15|CMD N°1 EN 2024 Basé sur Demande d&#039;achat 24000176.|15.00|2.00|0.00|30.00|30.00|24000199|15.00|
YASMINE_FONCIERE|24000173|OUSSAAD NEGOCE|Stylo|pilot bleu|PS15|CMD N°1 EN 2024 Basé sur Demande d&#039;achat 24000176.|2.00|96.00|0.00|192.00|192.00|24000199|2.00|
YASMINE_FONCIERE|24000173|OUSSAAD NEGOCE|Stylo|pilot noir|PS15|CMD N°1 EN 2024 Basé sur Demande d&#039;achat 24000176.|2.00|96.00|0.00|192.00|192.00|24000199|2.00|
YASMINE_FONCIERE|24000173|OUSSAAD NEGOCE|Stylo|bic bleu|PS15|CMD N°1 EN 2024 Basé sur Demande d&#039;achat 24000176.|3.00|60.00|0.00|180.00|180.00|24000199|3.00|
YASMINE_FONCIERE|24000173|OUSSAAD NEGOCE|Stylo|pilot vert|PS15|CMD N°1 EN 2024 Basé sur Demande d&#039;achat 24000176.|2.00|96.00|0.00|192.00|192.00|24000199|2.00|
YASMINE_FONCIERE|24000173|OUSSAAD NEGOCE|Stylo|pilot rouge|PS15|CMD N°1 EN 2024 Basé sur Demande d&#039;achat 24000176.|2.00|96.00|0.00|192.00|192.00|24000199|2.00|
YASMINE_FONCIERE|24000173|OUSSAAD NEGOCE|Chemise|a clips|PS15|CMD N°1 EN 2024 Basé sur Demande d&#039;achat 24000176.|2.00|12.00|0.00|24.00|24.00|24000199|2.00|
YASMINE_FONCIERE|24000173|OUSSAAD NEGOCE|Ciseau||PS15|CMD N°1 EN 2024 Basé sur Demande d&#039;achat 24000176.|10.00|8.16|0.00|81.60|81.60|24000199|10.00|
YASMINE_FONCIERE|24000175|NACIRECK PLUS|Femme de menage|||Du 01 au 30 avril 2024Accompagnement des travaux Basé sur Demande d&#039;achat 24000177.|1.00|2950.00|0.00|2950.00|2950.00|24000233|1.00|
YASMINE_FONCIERE|24000176|HIVE TECH|Installation et mise en service||PS17|POUR LA SALLE DE CONSEIL Basé sur Demande d&#039;achat 24000178.|1.00|1200.00|0.00|1200.00|1200.00|||
YASMINE_FONCIERE|24000176|HIVE TECH|Support|POUR TV 86 POUCE|PS17|POUR LA SALLE DE CONSEIL Basé sur Demande d&#039;achat 24000178.|1.00|700.00|0.00|700.00|700.00|||
YASMINE_FONCIERE|24000176|HIVE TECH|Televiseur|LG 80006LA LED 86P UHD 4K SMART|PS17|POUR LA SALLE DE CONSEIL Basé sur Demande d&#039;achat 24000178.|1.00|18500.00|0.00|18500.00|18500.00|||
YASMINE_FONCIERE|24000177|HIVE TECH|TELEVISEUR LG 80006LA LED 86P UHD 4K SMART+INSTALLATION||PS17|SALLE DE CONSEIL Basé sur Demande d&#039;achat 24000179.|1.00|19700.00|0.00|19700.00|19700.00|24000162|1.00|
YASMINE_FONCIERE|24000178|AXIOS ADVISORY|Prestation de service|Accompagnement et conseil financier dans le cadre de projets d&#039;investissements immobilier:|PS18|MP:30% à la validation.40% Apres un mois et demi de demarrage de la mission.30% Aprés 3 mois du demarrage de la mission. Basé sur Demande d&#039;achat 24000180.|1.00|100000.00|0.00|100000.00|100000.00|||
YASMINE_FONCIERE|24000179|PROMASEC|Travaux d&#039;aluminium|:Reparation porte et chagement poignée ovale|PS18|Bénificiare:-changement poignée:Wafaa benaadi.-Maintenance:Salle de reunin Mohammedia/Afaf chabini/Halima lamkinssi/CRC Basé sur Demande d&#039;achat 24000181.|1.00|1190.00|0.00|1190.00|1190.00|24000241|1.00|
YASMINE_FONCIERE|24000179|PROMASEC|Travaux d&#039;aluminium|:Maintenance porte aluminium|PS18|Bénificiare:-changement poignée:Wafaa benaadi.-Maintenance:Salle de reunin Mohammedia/Afaf chabini/Halima lamkinssi/CRC Basé sur Demande d&#039;achat 24000181.|2.00|240.00|0.00|480.00|480.00|24000241|1.00|
YASMINE_FONCIERE|24000179|PROMASEC|Travaux d&#039;aluminium|:Reparation porte et chagement poignée ovale|PS18|Bénificiare:-changement poignée:Wafaa benaadi.-Maintenance:Salle de reunin Mohammedia/Afaf chabini/Halima lamkinssi/CRC Basé sur Demande d&#039;achat 24000181.|1.00|1190.00|0.00|1190.00|1190.00|24000231|1.00|
YASMINE_FONCIERE|24000179|PROMASEC|Travaux d&#039;aluminium|:Maintenance porte aluminium|PS18|Bénificiare:-changement poignée:Wafaa benaadi.-Maintenance:Salle de reunin Mohammedia/Afaf chabini/Halima lamkinssi/CRC Basé sur Demande d&#039;achat 24000181.|2.00|240.00|0.00|480.00|480.00|24000231|2.00|
YASMINE_FONCIERE|24000180|Positive agenda advisory|Honoraires de service|Mission d&#039;accompagnement de la sociéte Groupe MFADEL dans ses projets d&#039;investissements|PS18|T3-2023 Basé sur Demande d&#039;achat 24000183.|1.00|125000.00|0.00|125000.00|125000.00|24000161|1.00|
YASMINE_FONCIERE|24000181|BERMUDES FOURNITURE|Ramette Papier|A4 80G|PS15|CMD PRECEDENTE LIVREE LE 16/01/2024 Basé sur Demande d&#039;achat 24000184.|70.00|34.00|0.00|2380.00|2380.00|24000178|70.00|
YASMINE_FONCIERE|24000182|ESPACE BADR|Televiseur|Samsung led AU65CU8000UXMV|PS15|POUR:M.Imad rida(Ancienne tele affectation appart temoin wel live) Basé sur Demande d&#039;achat 24000182.|1.00|9700.00|0.00|9700.00|9700.00|24000177|1.00|
YASMINE_FONCIERE|24000183|HIVE TECH|TELEVISEUR LG OLED77LA POUCE 4K||PS17|Basé sur Demande d&#039;achat 24000187.|1.00|37800.00|0.00|37800.00|37800.00|24000163|1.00|
YASMINE_FONCIERE|24000184|Best Info Tech|Impression|papier en tête|PS15|Détails en PJ Basé sur Demande d&#039;achat 24000188.|12500.00|0.65|0.00|8125.00|8125.00|||
YASMINE_FONCIERE|24000185|3 A PREMIUM|Prestation de service|:Séminaire sur les dispositions fiscales de la loi de finances 2024|PS18|Formation pour Service Comptabilité -Objet:Les dispositions de la loi de finances 2024.Basé sur Demande d&#039;achat 24000186.|1.00|8000.00|0.00|8000.00|8000.00|24000268|1.00|
YASMINE_FONCIERE|24000185|3 A PREMIUM|Prestation de service|:Séminaire sur les dispositions fiscales de la loi de finances 2024|PS18|Formation pour Service Comptabilité -Objet:Les dispositions de la loi de finances 2024.Basé sur Demande d&#039;achat 24000186.|1.00|8000.00|0.00|8000.00|8000.00|24000175|1.00|
YASMINE_FONCIERE|24000185|3 A PREMIUM|Prestation de service|:Séminaire sur les dispositions fiscales de la loi de finances 2024|PS18|Formation pour Service Comptabilité -Objet:Les dispositions de la loi de finances 2024.Basé sur Demande d&#039;achat 24000186.|1.00|8000.00|0.00|8000.00|8000.00|24000186|1.00|
YASMINE_FONCIERE|24000188|NACIRECK PLUS|Femme de menage|:2Cantonnier/2 femmes ménage|PS17|VT Basé sur Demande d&#039;achat 24000185.|1.00|700.00|0.00|700.00|700.00|24000176|1.00|
YASMINE_FONCIERE|24000189|STE AUDACE AUTO|Reparation|véhicule:Plaquette de frein avant arriere et Témoin d&#039;usure AV/AR+Remplacement Fils electriques +MO|PS17|Matricule:30182-B-72;Mme Allali Amina Basé sur Demande d&#039;achat 24000189.|1.00|2170.31|0.00|2170.31|2170.31|24000194|1.00|
YASMINE_FONCIERE|24000196|DIRECTE MENUISERIE|Ameublement|:Fabrication d&#039;un meuble TV avec 2 tiroirs touche lâche+niche au milieu en bois latté de 18 mm|PS18|Pour Salle de conseils Basé sur Demande d&#039;achat 24000198.|1.00|5999.99|26.47|6000.00|4411.76|||
YASMINE_FONCIERE|24000197|HATIM BOUKHRIS|Honoraire Avocat|abonnement annuelle pour anneé 2024|PS18|bc global d&#039;abonnement 2024.Basé sur Demande d&#039;achat 24000199.|4.00|36000.00|0.00|144000.00|144000.00|24000223|1.00|
YASMINE_FONCIERE|24000198|INFO COPIE|Porte Document||PS15|Basé sur Demande d&#039;achat 24000200.|3.00|29.16|0.00|87.50|87.50|24000183|3.00|
YASMINE_FONCIERE|24000198|INFO COPIE|Scan plan CL||PS15|Basé sur Demande d&#039;achat 24000200.|2.00|33.33|0.00|66.67|66.67|24000183|2.00|
YASMINE_FONCIERE|24000198|INFO COPIE|Impression|de plans CL|PS15|Basé sur Demande d&#039;achat 24000200.|4.00|33.33|0.00|133.33|133.33|24000183|4.00|
YASMINE_FONCIERE|24000198|INFO COPIE|Manifold||PS15|Basé sur Demande d&#039;achat 24000200.|1.00|15.00|0.00|15.00|15.00|24000183|1.00|
YASMINE_FONCIERE|24000198|INFO COPIE|Chemise A Rabat||PS15|Basé sur Demande d&#039;achat 24000200.|3.00|6.66|0.00|20.00|20.00|24000183|3.00|
YASMINE_FONCIERE|24000199|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:Evian blle verre 33cl|PS15|EAU PDG Basé sur Demande d&#039;achat 24000201.|24.00|25.50|0.00|612.00|612.00|24000191|24.00|
YASMINE_FONCIERE|24000199|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:Contrex 50cl Blle|PS15|EAU PDG Basé sur Demande d&#039;achat 24000201.|24.00|14.49|0.00|348.00|348.00|24000191|24.00|
YASMINE_FONCIERE|24000199|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:Perrier 33cl Blle|PS15|EAU PDG Basé sur Demande d&#039;achat 24000201.|24.00|15.95|0.00|382.80|382.80|24000191|24.00|
YASMINE_FONCIERE|24000203|FINASSURE|Assurance mutuelle||PS12|ASSURANCE MALADIE DU 01/03/2024 AU 31/12/2024  de 9700,00  DHS Basé sur Demande d&#039;achat 24000194.|1.00|9700.00|0.00|9700.00|9700.00|24000200|1.00|
YASMINE_FONCIERE|24000204|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine||PS15|FDC SIEGE AVRIL 2024. Basé sur Demande d&#039;achat 24000207.|1.00|1622.00|0.00|1622.00|1622.00|24000195|1.00|
YASMINE_FONCIERE|24000209|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:Eau sidi ali 33cl|PS15|EAU SIEGE AVRIL 2024 Basé sur Demande d&#039;achat 24000212.|360.00|2.00|0.00|720.00|720.00|24000215|360.00|
YASMINE_FONCIERE|24000209|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:Eau ain saiss 33cl|PS15|EAU SIEGE AVRIL 2024 Basé sur Demande d&#039;achat 24000212.|72.00|1.89|0.00|136.79|136.79|24000215|72.00|
YASMINE_FONCIERE|24000210|STE AUDACE AUTO|Reparation|Systeme eclairage et signalisation:Ampol w3w Vale|PS15|Abdelhak Daouichy;Matriculation:32888-B-72 Basé sur Demande d&#039;achat 24000205.|1.00|34.00|0.00|34.00|34.00|24000192|1.00|
YASMINE_FONCIERE|24000210|STE AUDACE AUTO|Vidange||PS15|Abdelhak Daouichy;Matriculation:32888-B-72 Basé sur Demande d&#039;achat 24000205.|1.00|349.00|0.00|349.00|349.00|24000192|1.00|
YASMINE_FONCIERE|24000211|STE AUDACE AUTO|Reparation|Plaquettes+Systeme éclairage et signalisation:Ampol w3w Vale|PS15|Halima Lamkinssi;Matricule;37413-B-72 Basé sur Demande d&#039;achat 24000213.|1.00|653.10|11.94|653.10|575.06|24000193|1.00|
YASMINE_FONCIERE|24000211|STE AUDACE AUTO|Vidange||PS15|Halima Lamkinssi;Matricule;37413-B-72 Basé sur Demande d&#039;achat 24000213.|1.00|870.39|0.00|870.39|870.39|24000193|1.00|
YASMINE_FONCIERE|24000212|PROMASEC|Travaux d&#039;aluminium|:Reparation porte et chagement poignée ovale F/P|PS18|Bénificiare:M.Mehdi RIDA.Complement BC N)24000179.Motif:poignée endomagée et la poignée digital ne peut pas etre installé sur la porte vitrée.Basé sur Demande d&#039;achat 24000206.|1.00|1190.00|0.00|1190.00|1190.00|24000239|1.00|
YASMINE_FONCIERE|24000214|FINASSURE|Assurance mutuelle||PS12|ASSURANCE GROUPE MALADIE DU  01/01/2024  AU  31/03/2024   de  118 941,56  DHS Basé sur Demande d&#039;achat 24000214.|1.00|118941.56|0.00|118941.56|118941.56|24000201|1.00|
YASMINE_FONCIERE|24000216|Artemis|Conseil juridique|(Pack droit des affaires, fiscalité et droit social)|PS18|Réabonnement annuel d&#039;ARTEMIS pour la période du 05/05/2024 au 05/05/2025 Basé sur Demande d&#039;achat 24000223.|1.00|19950.00|0.00|19950.00|19950.00|24000236|1.00|
YASMINE_FONCIERE|24000217|ASK GRAS SAVOYE|Autre Assurances||PS12|ASSURANCE ISAAF MONDE  DU 29/01/2019 AU 28/01/2023 D&#039;UN MONTANT de 2 800.00  DHS &quot;MME  ALALI AMINA&quot; Basé sur Demande d&#039;achat 24000216.|1.00|2800.00|0.00|2800.00|2800.00|24000206|1.00|
YASMINE_FONCIERE|24000218|ASK GRAS SAVOYE|Autre Assurances||PS12|ASSURANCE GLOBAL ASSISSTANCE DU 21/06/2018  AU  20/06/2019 D&#039;UN MONTANT DE  890.00  DHS &quot;HALLAOUI  ABDELLATIF&quot; Basé sur Demande d&#039;achat 24000217.|1.00|890.00|0.00|890.00|890.00|24000205|1.00|
YASMINE_FONCIERE|24000219|ASK GRAS SAVOYE|Assurance auto||PS12|ASSUANCE CARTE VERTE DE LAND ROVER 27843-H-01 D&#039;UN MONTANT DE 500.00 DHS Basé sur Demande d&#039;achat 24000218.|1.00|500.00|0.00|500.00|500.00|24000203|1.00|
YASMINE_FONCIERE|24000220|ASK GRAS SAVOYE|Assurance auto||PS12|ASSURANCE FLOTTE AUTO  DU 01/01/2020  AU  31/12/2020  D&#039;UN  MONTANT   DE  4241,79 DHS Basé sur Demande d&#039;achat 24000219.|1.00|4241.79|0.00|4241.79|4241.79|24000204|1.00|
YASMINE_FONCIERE|24000221|ASK GRAS SAVOYE|Assurance auto||PS12|ASSURANCE  FLOTTE  AUTO  DU 04/12/2020 AU  31/12/2020  D&#039;UN MONTANT  de  182,90  DHS Basé sur Demande d&#039;achat 24000220.|1.00|182.90|0.00|182.90|182.90|24000202|1.00|
YASMINE_FONCIERE|24000222|RAOUIA INFO|Prestation de service|CR004/RC/CL/PL/LA NOTE|PS18|Basé sur Demande d&#039;achat 24000224.|1.00|2356.00|0.00|2356.00|2356.00|24000197|1.00|
YASMINE_FONCIERE|24000224|MULTIPNEUS|Pneu||PS17|84370-E-1 Basé sur Demande d&#039;achat 24000228.|1.00|5800.00|0.00|5800.00|5800.00|24000196|1.00|
YASMINE_FONCIERE|24000226|ASWAK ASSALAM|Cadeaux client|:Telephone portable Samsung Galaxy A05 64Go|PS17|Bénificiaires:2 Agents SAV:Badr abdel ilah/Hicham Dahar.Demandeur:Maria Erritouni Basé sur Demande d&#039;achat 24000229.|2.00|1199.00|0.00|2398.00|2398.00|||
YASMINE_FONCIERE|24000227|BARID AL MAGHRIB|Frais postaux|AVRIL 2024|PS20|Basé sur Demande d&#039;achat 24000230.|1.00|3546.85|0.00|3546.85|3546.85|24000198|1.00|
YASMINE_FONCIERE|24000227|BARID AL MAGHRIB|Taxe communale|AVRIL 2024|PS20|Basé sur Demande d&#039;achat 24000230.|1.00|8.87|0.00|8.87|8.87|24000198|1.00|
YASMINE_FONCIERE|24000228|BERMUDES FOURNITURE|FAUTEUIL VISITEUR REVETEMENT DOSSIER EN MESH ASSISE EN TISSU NOIR ACCOUDOIRS EN T LUGE NOIR||PS19|Bureau Mr Redouan MfadeL Basé sur Demande d&#039;achat 24000231.|2.00|1250.00|0.00|2500.00|2500.00|24000237|2.00|
YASMINE_FONCIERE|24000232|VISION VOYAGES|Voyage affaire|:MR ABDELLAH YASSINE.|PS17|Basé sur Demande d&#039;achat 24000235.|1.00|8363.00|0.00|8363.00|8363.00|24000222|1.00|
YASMINE_FONCIERE|24000236|FINASSURE|Assurance auto||PS12|ASSURANCE AUTO MFADEL YASMINE  69741-A-72  du  08/05/2024  AU 08/08/2024 de 857,41 dhs Basé sur Demande d&#039;achat 24000237.|1.00|857.41|0.00|857.41|857.41|24000226|1.00|
YASMINE_FONCIERE|24000237|ASWAK ASSALAM|Repas|Couscous|PS17|Vendredi 10/05/2024 Basé sur Demande d&#039;achat 24000240.|1.00|3251.50|0.00|3251.50|3251.50|24000227|1.00|
YASMINE_FONCIERE|24000237|ASWAK ASSALAM|Repas|Couscous|PS17|Vendredi 10/05/2024 Basé sur Demande d&#039;achat 24000240.|1.00|265.30|0.00|265.30|265.30|24000235|1.00|
YASMINE_FONCIERE|24000238|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:Eau sidi ali 33cl|PS15|MAI 2024 Basé sur Demande d&#039;achat 24000241.|360.00|1.65|0.00|597.56|597.56|24000228|360.00|
YASMINE_FONCIERE|24000238|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:Eau ain saiss 33cl|PS15|MAI 2024 Basé sur Demande d&#039;achat 24000241.|72.00|1.89|0.00|136.79|136.79|24000228|72.00|
YASMINE_FONCIERE|24000239|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine||PS15|FDC MAI 2024 Basé sur Demande d&#039;achat 24000242.|1.00|1948.00|0.00|1948.00|1948.00|24000229|1.00|
YASMINE_FONCIERE|24000240|INFO COPIE|Cachet|Sharp tower|PS15|Basé sur Demande d&#039;achat 24000243.|4.00|83.33|0.00|333.33|333.33|24000225|4.00|
YASMINE_FONCIERE|24000240|INFO COPIE|Cachet|Sharp Tower|PS15|Basé sur Demande d&#039;achat 24000243.|2.00|100.00|0.00|200.00|200.00|24000225|2.00|
YASMINE_FONCIERE|24000241|INFO COPIE|Impression plans||PS15|Basé sur Demande d&#039;achat 24000244.|24.00|86.25|0.00|2070.00|2070.00|24000224|24.00|
YASMINE_FONCIERE|24000241|INFO COPIE|Reliure a Baguette|A3|PS15|Basé sur Demande d&#039;achat 24000244.|25.00|8.33|0.00|208.33|208.33|24000224|25.00|
YASMINE_FONCIERE|24000241|INFO COPIE|Impression plans|CL/A3|PS15|Basé sur Demande d&#039;achat 24000244.|414.00|2.50|0.00|1035.00|1035.00|24000224|414.00|
YASMINE_FONCIERE|24000241|INFO COPIE|Impression plans|CL/A0|PS15|Basé sur Demande d&#039;achat 24000244.|21.00|41.66|0.00|875.00|875.00|24000224|21.00|
YASMINE_FONCIERE|24000241|INFO COPIE|Impression plans|CL/A2|PS15|Basé sur Demande d&#039;achat 24000244.|42.00|16.66|0.00|700.00|700.00|24000224|42.00|
YASMINE_FONCIERE|24000241|INFO COPIE|Impression plans|NB/A1|PS15|Basé sur Demande d&#039;achat 24000244.|1.00|16.66|0.00|16.67|16.67|24000224|1.00|
YASMINE_FONCIERE|24000241|INFO COPIE|Impression plans|CL/A2|PS15|Basé sur Demande d&#039;achat 24000244.|12.00|16.66|0.00|200.00|200.00|24000224|12.00|
YASMINE_FONCIERE|24000242|IKAY OFFICES|Serviette|ZIG ZAG(PAQUET DE 20U)|PS15|Cmd précedente livrée la 21/02/2024 Basé sur Demande d&#039;achat 24000245.|4.00|340.00|0.00|1360.00|1360.00|24000249|4.00|
YASMINE_FONCIERE|24000245|AGEON CONSULTING|Honoraires de service|Février-Mars-Avril 2024|PS18|Février-Mars-avril 2024 Basé sur Demande d&#039;achat 24000250.|1.00|150000.00|0.00|150000.00|150000.00|24000234|1.00|
YASMINE_FONCIERE|24000246|EXPO ENERGY|FAUTEUIL AVEC DEUX CANAPES|EN GRIS|PS19|Bureau Mr IMAD RIDA. Basé sur Demande d&#039;achat 24000251.|1.00|9300.00|0.00|9300.00|9300.00|||
YASMINE_FONCIERE|24000247|SECTION I SECURITE|Securite|Agent de sécutité nuit|PS17|VY Basé sur Demande d&#039;achat 24000253.|2.00|1150.00|0.00|2300.00|2300.00|24000230|2.00|
YASMINE_FONCIERE|24000251|OGICOM|Insecticide|:PERFECT 25EC|PS15|Entretien Magasins KPC Basé sur Demande d&#039;achat 24000255.|10.00|262.20|5.00|2622.00|2490.90|24000238|10.00|
YASMINE_FONCIERE|24000252|ASWAK ASSALAM|Repas|Couscous|PS17|Vendredi 17/05/2024 Basé sur Demande d&#039;achat 24000257.|1.00|3996.39|0.00|3996.39|3996.39|24000273|1.00|
YASMINE_FONCIERE|24000253|MOORE CASABLANCA|Honoraire Avocat||PS18|MISE A JOUR DES STATUTS+REFACTURATION DES FRAIS ADMINISTRATIFS Basé sur Demande d&#039;achat 24000256.|1.00|2000.00|0.00|2000.00|2000.00|23001684|1.00|
YASMINE_FONCIERE|24000253|MOORE CASABLANCA|Prestation de service||PS18|MISE A JOUR DES STATUTS+REFACTURATION DES FRAIS ADMINISTRATIFS Basé sur Demande d&#039;achat 24000256.|1.00|3262.00|0.00|3262.00|3262.00|23001684|1.00|
YASMINE_FONCIERE|24000254|Exored|Prestation de service|:Grand ménage 3 Bureaux Marina R+1 ;deplacement stock du 8éme|PS18|Deplacement stock 8ème et 7ème IMMA KPC vers MARINA Basé sur Demande d&#039;achat 24000258.|1.00|6540.00|0.00|6540.00|6540.00|||
YASMINE_FONCIERE|24000256|TOP AUTO MOHAMMEDIA|Vidange||PS15|ABDELTIF EZZIYAT;MATRICULE: 36167-B-72 Basé sur Demande d&#039;achat 24000260.|1.00|704.08|0.00|704.08|704.08|24000271|1.00|
YASMINE_FONCIERE|24000257|VISION VOYAGES|Entretien|:RESERVOIR+FORFAIT DE LA MAIN D&#039;OEUVRE|PS15|Maintenance robinet cuisine siège. Basé sur Demande d&#039;achat 24000261.|1.00|19954.00|0.00|19954.00|19954.00|||
